Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2023-04-13,341.15283203125,342.01520546665984,339.5143416356356,341.06660288699373,6292395
2023-04-17,345.0766296386719,346.67199180859274,338.82445634896516,338.82445634896516,11466474
2023-04-18,343.6537170410156,346.67201058548744,342.3601704736565,344.9472909393255,9860308
2023-04-19,343.86932373046875,346.1114728891326,341.497789853725,341.54091809308494,10119480
2023-04-20,345.2059631347656,347.2325255508556,342.96378687492137,344.9472483870184,6924577
2023-04-21,352.0617980957031,352.7085850216558,344.1280333460661,345.205993335354,14801099
2023-04-24,352.4498596191406,353.5709478133228,348.56919284238995,353.5709478133228,6212135
2023-04-25,354.90765380859375,356.6323734928454,351.3288023855,352.44989067847706,9180650
2023-04-26,355.5112609863281,356.15802052504404,352.751682560677,355.29564714247545,7914219
2023-04-27,358.74517822265625,359.9524956184329,354.4333381894397,355.46816995826964,13100076
2023-04-28,366.9808044433594,369.3091828721778,356.7617343086795,360.46991582908987,13208557
2023-05-02,366.0321350097656,368.2311556435468,363.22942842712905,367.36880961591703,10648421
2023-05-03,368.3605651855469,369.52478168344135,363.9624959641303,365.6441146856941,7607609
2023-05-04,366.1615295410156,368.2311930145085,365.6441000071677,366.7651882201884,8292456
2023-05-05,369.7403259277344,372.45677611686307,365.9459158437518,367.32569139031006,12890455
2023-05-08,372.0687561035156,373.7935031092116,370.25780727777135,371.6807112585425,7522610
2023-05-09,365.4715881347656,373.53473691364513,363.4881539490621,373.232921261212,10377820
2023-05-10,366.80828857421875,367.670662019015,364.09183818751245,365.6009712176939,10130159
2023-05-11,362.53955078125,368.5761371286548,361.2460043727911,368.44677975471416,16597954
2023-05-12,362.5827331542969,364.5230393912233,358.78829517039424,362.5396049128946,11564770
2023-05-15,368.9211120605469,369.6972290385542,361.3753921567857,362.194637373385,9503538
2023-05-16,365.6009521484375,370.81829345220825,365.212907349826,370.81829345220825,8302077
2023-05-17,368.74859619140625,369.91278522840224,364.4367566000682,365.77343124633455,9844782
2023-05-18,361.93597412109375,372.9311620797067,360.55619826115253,370.8183700450642,24919291
2023-05-19,362.0653076171875,364.8680147276916,354.7351736851358,363.01391029099926,26759905
2023-05-22,366.2909240722656,367.15327027486876,361.41852590660676,363.87628911069174,16015615
2023-05-23,370.0852966308594,371.85314442709114,365.81658497706684,367.3688462448959,9068926
2023-05-24,373.8366394042969,374.9145994733432,368.2312251804948,369.35231349144556,11921823
2023-05-25,380.4336853027344,381.55474607082743,374.9576295087928,376.8117335959415,18905572
2023-05-26,382.5465087890625,383.538239600723,379.0108132541104,382.3740231705763,13496209
2023-05-29,387.2895202636719,389.6179257846181,382.9776804575075,383.75382474147256,20589822
2023-05-30,396.6940612792969,398.06075980006375,388.8465899847632,388.8465899847632,19627897
2023-05-31,392.81439208984375,398.5457120356545,390.1250920308218,396.16500689487293,14821960
2023-06-01,387.7003173828125,394.1370210863762,387.08309960226313,394.1370210863762,9142172
2023-06-02,390.96270751953125,392.28533690590683,387.7884528819144,387.9648127817119,9558309
2023-06-05,388.5379638671875,394.0047579044921,388.0530090359599,392.3735334972519,7427630
2023-06-06,390.4337463378906,391.13913016054414,388.31756692508327,388.67025883641,6703067
2023-06-07,391.4477233886719,392.94665691202545,390.3896197900168,391.4917924087194,7833952
2023-06-08,390.5218811035156,393.03484919494707,389.6401374232792,392.99075223023965,7294955
2023-06-09,386.5981750488281,392.1090385407523,383.6884458318554,383.6884458318554,7329661
2023-06-12,385.27557373046875,388.8025207793585,382.542176493777,387.9648739990424,9054977
