Price,Close,High,Low,Open,Volume
Ticker,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
Date,,,,,
2023-04-13,990.90869140625,1003.1258335649845,981.0164934477831,1003.1258335649845,2725180
2023-04-17,939.0316772460938,946.3711123753311,913.5489928709843,943.6359357499688,4349422
2023-04-18,934.700927734375,946.1431271505487,921.7544702955479,943.4535814731705,2735592
2023-04-19,924.3985595703125,938.1655931486519,920.8428076580548,934.7009915326832,1953837
2023-04-20,931.60107421875,933.4245251589501,920.8882999450747,925.4925024396185,1250758
2023-04-21,910.5858764648438,929.5953315769253,906.1183990923499,924.763197379465,4269272
2023-04-24,917.2870483398438,918.5179112136775,903.5200148726561,913.5489958651881,1625433
2023-04-25,908.9902954101562,917.2869749448469,906.6198314423323,917.195824656587,1984203
2023-04-26,908.35205078125,914.0047596762901,905.069861434352,908.9902697229538,1589700
2023-04-27,914.597412109375,919.6119021100504,905.34337648557,910.8137292135796,3543950
2023-04-28,933.3333129882812,936.0684335699287,894.4482020077827,895.268777135389,5146250
2023-05-02,960.4571533203125,971.7170519276973,930.3246932675669,930.3246932675669,4762884
2023-05-03,947.8297729492188,957.9955341621339,946.5989658280614,948.1033351070815,2217136
2023-05-04,953.1633911132812,954.6222409668147,938.028769887125,941.8124530173185,1744298
2023-05-05,944.912353515625,957.9499617069843,940.4905069916514,953.6648962702715,1222282
2023-05-08,951.2487182617188,954.5765383860744,943.9093952256785,949.0605549405938,1487285
2023-05-09,955.3060913085938,958.6338005843907,948.0578062917098,955.8531043885449,1747630
2023-05-10,953.8017578125,958.2236047094648,946.5079530192786,955.4884279120067,1186977
2023-05-11,951.8870849609375,965.3350365403978,950.8840978413492,961.8704350054684,1451786
2023-05-12,953.98388671875,960.5027458383688,942.7697306442462,951.8869849948715,1140016
2023-05-15,970.4861450195312,975.4551156743391,950.017952461785,953.6648543906209,2122222
2023-05-16,963.8760986328125,977.1873792027417,960.0468962709434,975.4550785934732,1343911
2023-05-17,961.095458984375,972.264096369839,947.2827953875105,964.6055799037404,2803566
2023-05-18,956.1264038085938,966.383314787589,952.7986950599831,965.5172201560945,909923
2023-05-19,977.506591796875,983.523958297872,956.4001225997383,963.2836951687115,2624323
2023-05-22,1006.9552612304688,1012.4256146502614,975.6375101610813,977.3698110029407,2996190
2023-05-23,994.236572265625,1020.403047347987,990.4985202959457,1006.544865457359,1414119
2023-05-24,1001.7583618164062,1005.9522767264077,989.2221365832089,989.4500679510852,1782245
2023-05-25,1001.1655883789062,1002.8978888094059,986.0766005558513,1000.1627127490166,1200289
2023-05-26,1016.345947265625,1021.4972183265662,1001.9862714015895,1001.9862714015895,2104054
2023-05-29,1015.7077026367188,1028.471857938244,1012.1063206141702,1028.471857938244,1432241
2023-05-30,1001.4393310546875,1021.8620049132335,998.3394420351067,1016.5739523919124,2822485
2023-05-31,1017.0753784179688,1027.9248223242466,999.2511012097494,1001.4392645662114,7599886
2023-06-01,1021.8619384765625,1036.3582842320434,1018.9443502323902,1022.9559645089948,1412280
2023-06-02,1023.9589233398438,1038.6376821548579,1018.9444329108586,1028.4264007082274,1907589
2023-06-05,1011.4225463867188,1034.3980931561528,1009.7358766620506,1024.8704959856038,1754521
2023-06-06,990.3618774414062,1004.7215548358386,976.9595563911184,1002.8981037381328,3284841
2023-06-07,998.9776000976562,1001.9863388084681,988.4927566979317,998.3394367563899,2086377
2023-06-08,976.7315063476562,1004.2655700602432,974.6344933221969,1003.8097073411964,4054486
2023-06-09,969.2098388671875,983.7518160979622,966.5201818610485,983.7518160979622,2782697
2023-06-12,979.8768310546875,983.7516638362483,968.3891137729803,971.8992341514743,1767945
2023-06-13,984.1163940429688,991.8660597462896,980.4694925355237,984.2531751084183,1846534
2023-06-14,982.4754028320312,989.1765631774305,976.5036674239982,984.6635663495097,1321534
2023-06-15,986.0311279296875,987.854578929095,974.9536408493626,983.7061833875961,1389325
2023-06-16,982.110595703125,990.9999187092097,976.8681744431263,987.8545104710541,4392418
2023-06-19,997.06298828125,999.0688511655444,979.2388214661582,983.7518181902407,2188899
2023-06-20,1009.5992431640625,1012.881432812415,992.1396770094865,997.0630171293254,3318866
2023-06-21,1021.0413818359375,1021.8163262308593,1006.6360748113353,1009.5991826054467,1985965
2023-06-22,1020.2664184570312,1026.8307972378436,1012.379970985139,1018.3061864630934,2360795
2023-06-23,1017.0298461914062,1019.3091600555734,997.4733777547006,1015.6622578729059,3492348
2023-06-26,1013.74755859375,1026.6028652873604,1010.4653692052173,1014.021009454271,1432154
2023-06-27,1020.8589477539062,1022.0442353636085,1009.0065168353274,1011.103529900305,1227245
2023-06-28,1010.282958984375,1027.4689616297358,1007.1830701644678,1021.132514206744,1876800
2023-06-30,1031.0247802734375,1032.5291496377938,1012.5623385249472,1016.2548713924929,2478834
2023-07-03,1022.4544067382812,1036.5406309646914,1016.664972699127,1035.720055844626,1899656
2023-07-04,1046.660888671875,1053.954692774118,1021.2237246063788,1024.369244402242,2773593
2023-07-05,1071.2774658203125,1080.3490900555823,1045.2932889897772,1049.2137531697751,3732838
2023-07-06,1075.15234375,1079.4830400678397,1059.4250781746873,1071.277510202459,2520085
2023-07-07,1053.95458984375,1079.7564638534427,1049.6238940809837,1066.7187457761138,2261102
2023-07-10,1045.885986328125,1057.5560065845082,1035.3555117139508,1057.5560065845082,2088505
2023-07-11,1058.923583984375,1063.2542802996581,1044.016893663325,1052.7239170887426,1212566
2023-07-12,1057.0546875,1065.8072310391717,1051.6298533796098,1063.072054227266,1274203
2023-07-13,1071.50537109375,1086.6856226049263,1051.6753418903556,1057.054544484912,3215610
2023-07-14,1120.19140625,1123.2456640027756,1078.5711205481196,1079.4372151380733,6033106
2023-07-17,1132.7276611328125,1158.5750540075642,1112.897633649307,1126.8014460227994,4880073
2023-07-18,1137.42333984375,1147.315540545255,1116.8638826293331,1133.2749437618459,2666872
2023-07-19,1134.8245849609375,1150.3239170900765,1122.4251415165477,1144.2154012981996,2293881
2023-07-20,1142.3463134765625,1144.6712578011695,1126.52789979534,1135.0981409497858,2000345
2023-07-21,1118.16064453125,1139.539561735368,1104.9684111523504,1122.277399811384,5032086
2023-07-24,1087.05126953125,1126.4408920036765,1080.8761935831265,1119.4705610233377,2669308
